-3.077640548999999864e-02
-8.336233265999999642e-02
-1.446729566999999939e-01
-2.116753731999999888e-01
-2.830637391999999974e-01
-3.581341341000000011e-01
-4.364624349999999819e-01
-5.177783846000000301e-01
-6.019067271000000385e-01
-6.887363571000000295e-01
-7.782028951999999666e-01
-8.702784033999999558e-01
-9.649652535999999614e-01
-1.062292564999999911e+00
-1.162314510000000078e+00
-1.265109910999999920e+00
-1.370782965999999936e+00
-1.479465113000000054e+00
-1.591317992000000014e+00
-1.706537669999999896e+00
